标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
御金沙 南向两房 无遮挡 采光好 方便看房,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,5,一年前发布,2室2厅,84.01平米,西南,精装,高楼层(共16层),2014年,塔楼,2600000.0,30949
满五年，户型方正保养好，望浔峰山舒适,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,一年前发布,2室1厅,81.7平米,东北,精装,高楼层(共25层),2011年,塔楼,4160000.0,50918
御金沙东南向，3房2卫，看花园，安静,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,0,3个月以前发布,3室2厅,127.07平米,东南,精装,低楼层(共25层),2011年,塔楼,4380000.0,34470
御金沙地铁6号线 舒适两房 诚意卖,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年,0,一年前发布,2室1厅,82.57平米,东南,简装,低楼层(共25层),2011年,塔楼,3880000.0,46991
东南向对流户型，双地铁，产权清晰，精装修.,御金沙 ,金沙洲,近地铁 VR房源,0,5个月以前发布,3室2厅,126.91平米,南,其他,低楼层(共25层),2011年,塔楼,5040000.0,39714
御金沙两房 双地铁 保养新净 格局方正,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,9个月以前发布,2室2厅,81.54平米,北,其他,中楼层(共25层),2011年,塔楼,2950000.0,36179
岭南新世界  正南向大三房  望花园安静舒适,岭南新世界 ,嘉禾望岗,近地铁 VR看装修 房本满五年 随时看房,6,一年前发布,4室2厅,128平米,南,简装,低楼层(共15层),2005年,塔楼,5000000.0,39063
岭南新世界  精装四房  户型方正,岭南新世界 ,嘉禾望岗,近地铁 VR看装修 房本满五年,1,一年前发布,4室2厅,137.92平米,西南,简装,低楼层(共17层),2008年,塔楼,4980000.0,36108
御金沙 双地铁 高层 自住保养新净 户型方正 带入户,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,2室2厅,82.11平米,东北,精装,高楼层(共25层),2011年,塔楼,2980000.0,36293
御金沙鼎峰 251平复式顶楼花园100多方 精装修 满五,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,1,一年前发布,5室2厅,251.33平米,南,其他,高楼层(共8层),,塔楼,15800000.0,62866
新收盘 御金沙122平方 单边位 东南向,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,5,一年前发布,3室1厅,122.01平米,东南,其他,低楼层(共25层),2011年,塔楼,3700000.0,30326
东湖映月一房一厅，满五税费少，中高层视野开阔。,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年,4,一年前发布,1室1厅,34.3平米,北,精装,高楼层(共29层),2012年,塔楼,1000000.0,29155
白云区 金沙洲 御金沙 品质两房 小区环境优美 近地铁,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,一年前发布,2室1厅,84.56平米,西北,其他,低楼层(共23层),2012年,塔楼,2800000.0,33113
东湖映月单间，已满五，钥匙在手，随时看房，便捷无忧,家和东湖映月 ,龙归,近地铁 VR看装修,0,4个月以前发布,1室1厅,34平米,北,其他,高楼层(共29层),2012年,塔楼,1000000.0,29412
金沙洲 御金沙 花园大 近地铁 风景优美 实用面积高,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,9个月以前发布,5室2厅,324.73平米,南,毛坯,3层,,塔楼,28000000.0,86226
御金沙 西南带大阳台 交通方便,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年,0,8个月以前发布,2室2厅,86.86平米,西南,其他,中楼层(共23层),2014年,塔楼,2800000.0,32236
东湖映月精装高层单间 近地铁商场,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年,0,11个月以前发布,1室1厅,34.3平米,北,精装,高楼层(共29层),2012年,塔楼,970000.0,28280
此房满五年 税费低 格局好 高层南向采光,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,8个月以前发布,2室2厅,81.65平米,西北,精装,低楼层(共25层),2011年,塔楼,2680000.0,32824
金沙洲 御金沙 花园大 近地铁 风景优美 实用面积高,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,9个月以前发布,5室2厅,324.73平米,南,毛坯,3层,塔楼,,28000000.0,86226
东湖映月 一房一厅 中层光线足 保养干净整洁,家和东湖映月 ,龙归,近地铁 VR看装修 房本满两年,0,9个月以前发布,1室1厅,34.3平米,北,其他,中楼层(共29层),塔楼,2012年,800000.0,23324
御金沙 户型方正 高层视野开阔,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,3室2厅,110.66平米,东南,其他,高楼层(共23层),塔楼,2012年,4490000.0,40575
东湖映月 户型方正 配套完善 生活便利,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年,3,一年前发布,1室1厅,34.3平米,北,精装,低楼层(共29层),塔楼,2012年,960000.0,27989
高楼层 采光好 户型方正 业主诚心出手,家和东湖映月 ,龙归,近地铁 VR房源 房本满两年,1,一年前发布,1室1厅,34.3平米,北,精装,高楼层(共29层),塔楼,2012年,990000.0,28863
御金沙 单边位 别墅花园面积大 小区门口地铁,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,2个月以前发布,6室2厅,279.88平米,东南南,毛坯,3层,塔楼,2015年,29000000.0,103616
房子满五年，户型好，交通便利配套齐全,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年 随时看房,1,3个月以前发布,1室1厅,34.3平米,北,精装,中楼层(共29层),塔楼,2012年,860000.0,25073
御金沙鼎峰别墅 精装修 自住精心保养 5房 带车位,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,2,一年前发布,5室3厅,191.66平米,南,精装,中楼层(共6层),塔楼,,9500000.0,49567
御金沙两房 证满五年 税费少 房子户型方正保养好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,11,一年前发布,2室1厅,84.23平米,南北,精装,低楼层(共23层),塔楼,2014年,2650000.0,31462
此房业主保养好，户型方正，小区环境安保好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,2,一年前发布,2室1厅,81.8平米,东北,其他,高楼层(共25层),塔楼,2011年,2600000.0,31785
御金沙新装修的两房 风格新颖 细节控来盘,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,182,一年前发布,2室1厅,82.11平米,西北,精装,高楼层(共25层),塔楼,2011年,3250000.0,39582
御金沙的244平复式，满五，装修保养好，带有天台,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,4,一年前发布,8室2厅,244.51平米,南,精装,高楼层(共25层),塔楼,2011年,12000000.0,49078
御金沙两房 保养好 业主很少住 有钥匙随时看房,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,0,一年前发布,2室2厅,82.84平米,西北,精装,中楼层(共25层),塔楼,2011年,2800000.0,33801
御金沙 复式高层 带精装修 有100多平方天台可用,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,82,一年前发布,8室2厅,244.1平米,南,精装,高楼层(共25层),塔楼,2011年,9800000.0,40148
御金沙高层温馨南向三房 看房提前约 通风好 户型方正,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,5个月以前发布,3室1厅,125.79平米,东南南,其他,高楼层(共25层),塔楼,2011年,4300000.0,34184
御金沙 南向 温馨大两房 交通便利,御金沙 ,金沙洲,近地铁 VR看装修,0,5个月以前发布,2室2厅,86平米,西南西,其他,低楼层(共23层),塔楼,2014年,3200000.0,37210
御金沙下叠 三层格局方正 东南向 配套成熟,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,1个月以前发布,8室3厅,190.85平米,东南,精装,低楼层(共8层),塔楼,2014年,11800000.0,61829
御金沙准双地铁南北对流大三房  看花园安静,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,19,3室2厅,122.91平米,南北,精装,低楼层(共25层),塔楼,2011年,4300000.0,34985
御金沙 交通便利 居住舒适 保养好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,6,一年前发布,2室2厅,81.8平米,西北北,精装,低楼层(共25层),塔楼,2011年,2530000.0,30930
商品房小户型独立厨厕，有阳台近地铁 满五唯一 保养好,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年,0,9个月以前发布,1室1厅,34.3平米,北,其他,中楼层(共29层),塔楼,2012年,980000.0,28572
御金沙一楼 业主自住保养好 随时看房,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,3个月以前发布,3室1厅,121.39平米,东南西,精装,低楼层(共25层),塔楼,2011年,5500000.0,45309
格局方正 采光好 交通便利 配套成熟,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,17,一年前发布,7室2厅,280平米,东南,精装,3层,塔楼,2015年,21000000.0,75000
东湖映月电梯一房中层保养好拎包入住,家和东湖映月 ,龙归,近地铁 VR看装修,0,2个月以前发布,1室1厅,34.3平米,北,其他,中楼层(共29层),塔楼,2012年,880000.0,25656
东湖映月 一房一厅 独立厨卫 阳台,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年,0,一年前发布,1室1厅,34.3平米,北,其他,低楼层(共29层),塔楼,2012年,950000.0,27697
汇雅花园，东南朝向，采光充足，环境优美,汇雅花园 ,龙归,近地铁 VR看装修 房本满五年 随时看房,4,一年前发布,1室1厅,47.64平米,南,其他,低楼层(共9层),塔楼,1996年,680000.0,14274
东湖映月一室一厅满五唯一有红本地铁边上,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年,0,9个月以前发布,1室1厅,34.3平米,北,精装,高楼层(共29层),塔楼,2012年,958000.0,27931
东湖映月一房靓盘 笋盘可贷款 诚心卖,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年 随时看房,1,一年前发布,1室1厅,34.3平米,北,其他,低楼层(共29层),塔楼,2012年,880000.0,25656
御金沙 大三房 正南向 全新未住 依山傍水 双铁线,御金沙 ,金沙洲,近地铁 VR房源 房本满五年 随时看房,0,1个月以前发布,3室2厅,128.21平米,南,精装,低楼层(共25层),塔楼,2011年,5200000.0,40559
精装一房 产权清晰 随时可过户,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年,0,8个月以前发布,1室1厅,34.3平米,北,其他,高楼层(共29层),塔楼,2012年,950000.0,27697
中楼层 南北对流 望花园 位置安静 全屋精装,越秀星汇云城 ,同和,VR看装修 房本满两年,2,8个月以前发布,4室1厅,93.67平米,南,精装,32层,塔楼,,3762000.0,40163
配套设施齐全，交通便利'大型商场,利都大厦 ,新市,VR房源 房本满五年 随时看房,1,一年前发布,1室1厅,27.19平米,东南,其他,中楼层(共8层),2002年,塔楼,415000.0,15263
独立大露台有60方左右，纯南向采光通透大四房 精装修,锦翠苑(金钟横路) ,景泰,VR看装修 房本满两年,0,5,4室2厅,99.34平米,东南南,精装,低楼层(共9层),1993年,塔楼,3380000.0,34025
中楼层 南北对流 望花园 位置安静 装修全新未住,越秀星汇云城 ,同和,VR看装修 随时看房,2,7个月以前发布,4室2厅,91.06平米,东南,其他,32层,,塔楼,3680000.0,40413
星汇云城 南向精装大4房 可议 有钥匙看房,越秀星汇云城 ,同和,VR房源 房本满两年 随时看房,2,7个月以前发布,4室1厅,93.99平米,东南南,精装,32层,,塔楼,3900000.0,41494
越秀星汇云城  大社区  绿化好 业主诚心出 温馨四房,越秀星汇云城 ,同和,VR看装修 房本满两年 随时看房,0,一年前发布,4室2厅,109.74平米,南,简装,23层,,塔楼,4200000.0,38273
云泉居 户型方正 采光好  设计之都旁,云泉居 ,江夏,近地铁 VR看装修 房本满五年,2,一年前发布,4室1厅,94.25平米,南,其他,中楼层(共9层),1999年,塔楼,2600000.0,27587
南北对流四房 中楼层精装修 视野好 诚意放卖,越秀星汇云城 ,同和,VR看装修 房本满五年,0,一年前发布,4室2厅,94.6平米,南北,精装,32层,2017年,塔楼,5500000.0,58140
绿地时代云都汇复式.两套打通0增值税,绿地时代云都汇 ,黄石,房本满五年,1,一年前发布,4室1厅,103.62平米,南,其他,中楼层(共13层),,塔楼,2150000.0,20749
栢信商圈旁新达路小区，厅出阳台正东向大四房，近地铁,汇侨新苑 ,新市,VR房源 房本满五年 随时看房,1,6个月以前发布,4室1厅,108.69平米,东,简装,高楼层(共9层),1996年,塔楼,1860000.0,17113
房子满五唯一的，三房改四房，居住舒适,广州市司法学校黄边校区 ,黄边,VR房源 房本满五年,4,一年前发布,4室2厅,109.75平米,北,简装,中楼层(共6层),,塔楼,2200000.0,20046
富力半岛东南望泳池原户型四房，视野开阔，采光充足。,富力半岛 ,罗冲围,VR看装修 房本满五年,0,3个月以前发布,4室1厅,96.14平米,东南,简装,18层,2002年,塔楼,3800000.0,39526
岭南新世界 高层小四房 看房方便 望花园,岭南新世界 ,嘉禾望岗,近地铁 VR看装修 房本满五年,50,一年前发布,4室2厅,98平米,西南,其他,高楼层(共18层),2012年,塔楼,4450000.0,45409
佳兆业天墅 南向精装复式望白云山景 证过2年免增值税,佳兆业天墅 ,同和,近地铁 VR房源 房本满两年,1,9个月以前发布,4室2厅,97.83平米,南,精装,27层,,塔楼,6700000.0,68487
产权清晰居住舒适，看花园，房子设计精致居住让你省心,南湖半岛花园 ,南湖,VR房源 房本满五年,1,7个月以前发布,4室2厅,108.63平米,西,简装,11层,,塔楼,3600000.0,33141
复式双主套，使用率高，高层单位，采光通风好，精装修,建发央玺 ,石井,近地铁 VR房源,1,5个月以前发布,4室2厅,109.44平米,西,精装,中楼层(共34层),,板楼,5880000.0,53729
一品湖山-小高层-南北对流-一梯两户,一品湖山 ,南湖,VR看装修 房本满五年,0,9个月以前发布,4室2厅,96.36平米,南,简装,高楼层(共7层),2011年,板楼,3360000.0,34870
华为269米的临珠江封闭小区 全新装修看花园,富力碧涛湾 ,罗冲围,VR房源 房本满五年,0,5个月以前发布,4室1厅,91.16平米,东南,其他,高楼层(共6层),2003年,塔楼,3300000.0,36201
13号线罗冲围站地铁口 大三房 有钥匙随时可以看房,增槎路 ,罗冲围,VR看装修 房本满五年 随时看房,0,4个月以前发布,4室1厅,95.9平米,南,其他,中楼层(共8层),,板塔结合,1770000.0,18457
配套成熟，小区环境安静舒适，房子户型方正，采光好,新市花园一区 ,新市,VR看装修 房本满五年 随时看房,7,6个月以前发布,1室0厅,25.54平米,北,简装,高楼层(共9层),1998年,塔楼,380000.0,14879
越秀星汇云城 四房两卫 户型方正 高楼层,越秀星汇云城 ,同和,VR看装修 房本满两年,0,3个月以前发布,4室2厅,105.93平米,南,其他,32层,,塔楼,5500000.0,51922
嘉德苑，电梯4房，户型方正，适合四代同堂大家庭居住,嘉德苑 ,同德围,近地铁 VR看装修 房本满五年,1,一年前发布,4室2厅,97.21平米,南,简装,中楼层(共9层),2003年,塔楼,2280000.0,23455
富力城 高层南向复试 4房2厅,富力城北区 ,夏茅,VR房源 房本满五年,0,一年前发布,4室2厅,94.3平米,南,其他,高楼层(共12层),2009年,塔楼,3300000.0,34995
机场路 腾龙阁 电梯南向四房 带主套近地铁,腾龙阁 ,机场路,近地铁 VR看装修 房本满五年,0,一年前发布,4室2厅,107.15平米,东南,其他,中楼层(共14层),1999年,塔楼,3680000.0,34345
两梯两户首付%15南北对流朝向目松式看孩子成长,越秀星汇云城 ,同和,VR看装修 房本满两年,0,3个月以前发布,4室2厅,109.11平米,东南,其他,30层,,塔楼,5350000.0,49034
两套打通户型（172.42平，458个），单买这套247个,富力城北区 ,夏茅,VR看装修 房本满五年,14,一年前发布,4室2厅,92.97平米,北,精装,中楼层(共12层),2008年,塔楼,2320000.0,24955
